# SOLIS VSM 6302L/core Polar Mean Radial Field (Filtered) Time Series Parameter Data
#
# This file contains a filtered time series of parameter values measured
# from 630.15nm Fe line core magnetograms made with the Vector
# SpectroMagnetograph (VSM) instrument on the Synoptic Optical
# Long-term Investigations of the Sun (SOLIS) telescope.  SOLIS
# was designed and built by the National Solar Observatory (NSO)
# and is operated by the NSO Integrated Synoptic Program (NISP).
# This file was created on Nov 4, 2016 at 02:19:42 (UTC) with
# version 1.3 of the routine solis_vsm_polarfield_filter.pro.
#
# The data columns below are described as follows (note that all 
# measurements correspond to longitudes between -50 and 50 degrees):
#
# Column  1: UT year [YYYY]
# Column  2: UT month [MM]
# Column  3: UT day [DD]
# Column  4: UT time [HHMM]
# Column  5: Julian day number corresponding to columns 1-4 [days]
# Column  6: Mean net magnetic flux for latitudes between -75 and -60 degrees [Gauss]
# Column  7: Error in the mean corresponding to Column 6 [Gauss]
# Column  8: Mean net magnetic flux for latitudes between -75 and -65 degrees [Gauss]
# Column  9: Error in the mean corresponding to Column 8 [Gauss]
# Column 10: Mean net magnetic flux for latitudes between -70 and -60 degrees [Gauss]
# Column 11: Error in the mean corresponding to Column 10 [Gauss]
# Column 12: Mean net magnetic flux for latitudes between 60 and 75 degrees [Gauss]
# Column 13: Error in the mean corresponding to Column 12 [Gauss]
# Column 14: Mean net magnetic flux for latitudes between 60 and 70 degrees [Gauss]
# Column 15: Error in the mean corresponding to Column 14 [Gauss]
# Column 16: Mean net magnetic flux for latitudes between 65 and 75 degrees [Gauss]
# Column 17: Error in the mean corresponding to Column 16 [Gauss]
#
 2014 02 18 1200 2456707.0000  -0.597 0.0357  -0.169 0.0451  -0.865 0.0347   0.164 0.0297   0.056 0.0311   0.306 0.0380
 2014 02 19 1200 2456708.0000  -0.598 0.0356  -0.171 0.0451  -0.866 0.0347   0.162 0.0297   0.053 0.0311   0.304 0.0380
 2014 02 20 1200 2456709.0000  -0.600 0.0356  -0.174 0.0449  -0.869 0.0346   0.162 0.0297   0.051 0.0311   0.304 0.0380
 2014 02 21 1200 2456710.0000  -0.602 0.0355  -0.177 0.0448  -0.871 0.0345   0.160 0.0297   0.049 0.0310   0.300 0.0379
 2014 02 22 1200 2456711.0000  -0.604 0.0355  -0.179 0.0447  -0.872 0.0345   0.158 0.0297   0.047 0.0310   0.298 0.0379
 2014 02 23 1200 2456712.0000  -0.607 0.0354  -0.182 0.0447  -0.875 0.0344   0.152 0.0293   0.041 0.0307   0.291 0.0374
 2014 02 24 1200 2456713.0000  -0.609 0.0353  -0.186 0.0444  -0.877 0.0343   0.153 0.0293   0.041 0.0307   0.294 0.0373
 2014 02 25 1200 2456714.0000  -0.613 0.0350  -0.191 0.0440  -0.881 0.0340   0.155 0.0291   0.043 0.0306   0.298 0.0371
 2014 02 26 1200 2456715.0000  -0.615 0.0349  -0.193 0.0439  -0.882 0.0340   0.153 0.0291   0.041 0.0306   0.296 0.0371
 2014 02 27 1200 2456716.0000  -0.617 0.0349  -0.195 0.0438  -0.884 0.0340   0.151 0.0291   0.039 0.0306   0.295 0.0371
 2014 02 28 1200 2456717.0000  -0.621 0.0346  -0.202 0.0431  -0.887 0.0338   0.148 0.0290   0.035 0.0305   0.290 0.0369
 2014 03 01 1200 2456718.0000  -0.625 0.0343  -0.207 0.0427  -0.890 0.0336   0.150 0.0289   0.037 0.0304   0.293 0.0368
 2014 03 02 1200 2456719.0000  -0.627 0.0342  -0.210 0.0425  -0.892 0.0335   0.146 0.0288   0.034 0.0304   0.288 0.0366
 2014 03 03 1200 2456720.0000  -0.632 0.0338  -0.214 0.0422  -0.896 0.0333   0.149 0.0287   0.037 0.0302   0.291 0.0365
 2014 03 04 1200 2456721.0000  -0.634 0.0337  -0.216 0.0421  -0.899 0.0331   0.151 0.0286   0.038 0.0302   0.294 0.0363
 2014 03 05 1200 2456722.0000  -0.638 0.0335  -0.221 0.0417  -0.902 0.0329   0.151 0.0286   0.037 0.0302   0.295 0.0363
 2014 03 06 1200 2456723.0000  -0.641 0.0332  -0.225 0.0414  -0.906 0.0326   0.149 0.0285   0.036 0.0302   0.294 0.0363
 2014 03 07 1200 2456724.0000  -0.643 0.0332  -0.227 0.0413  -0.907 0.0326   0.147 0.0285   0.033 0.0301   0.292 0.0363
 2014 03 08 1200 2456725.0000  -0.645 0.0332  -0.229 0.0412  -0.909 0.0325   0.145 0.0285   0.031 0.0301   0.291 0.0363
 2014 03 09 1200 2456726.0000  -0.646 0.0331  -0.232 0.0412  -0.910 0.0325   0.144 0.0285   0.029 0.0301   0.289 0.0363
 2014 03 10 1200 2456727.0000  -0.649 0.0330  -0.237 0.0407  -0.912 0.0324   0.138 0.0282   0.022 0.0297   0.286 0.0362
 2014 03 11 1200 2456728.0000  -0.651 0.0329  -0.239 0.0406  -0.913 0.0324   0.135 0.0281   0.018 0.0295   0.285 0.0362
 2014 03 12 1200 2456729.0000  -0.654 0.0328  -0.243 0.0403  -0.916 0.0323   0.129 0.0277   0.010 0.0289   0.281 0.0360
 2014 03 13 1200 2456730.0000  -0.656 0.0328  -0.246 0.0402  -0.917 0.0323   0.125 0.0275   0.005 0.0285   0.279 0.0360
 2014 03 14 1200 2456731.0000  -0.659 0.0325  -0.250 0.0399  -0.920 0.0321   0.122 0.0275   0.001 0.0284   0.279 0.0360
 2014 03 15 1200 2456732.0000  -0.661 0.0325  -0.250 0.0399  -0.922 0.0321   0.120 0.0274  -0.002 0.0283   0.279 0.0360
 2014 03 16 1200 2456733.0000  -0.664 0.0323  -0.255 0.0395  -0.923 0.0321   0.115 0.0272  -0.007 0.0281   0.276 0.0360
 2014 03 17 1200 2456734.0000  -0.665 0.0323  -0.258 0.0393  -0.925 0.0320   0.110 0.0268  -0.013 0.0278   0.270 0.0358
 2014 03 18 1200 2456735.0000  -0.667 0.0323  -0.261 0.0393  -0.925 0.0320   0.107 0.0267  -0.016 0.0276   0.269 0.0357
 2014 03 19 1200 2456736.0000  -0.669 0.0322  -0.264 0.0391  -0.927 0.0320   0.107 0.0267  -0.017 0.0276   0.269 0.0357
 2014 03 20 1200 2456737.0000  -0.671 0.0321  -0.267 0.0389  -0.929 0.0319   0.106 0.0267  -0.017 0.0276   0.270 0.0357
 2014 03 21 1200 2456738.0000  -0.673 0.0321  -0.270 0.0388  -0.931 0.0318   0.105 0.0267  -0.018 0.0276   0.268 0.0357
 2014 03 22 1200 2456739.0000  -0.675 0.0320  -0.272 0.0387  -0.933 0.0318   0.104 0.0267  -0.019 0.0276   0.266 0.0357
 2014 03 23 1200 2456740.0000  -0.678 0.0319  -0.275 0.0386  -0.935 0.0317   0.102 0.0267  -0.021 0.0276   0.265 0.0357
 2014 03 24 1200 2456741.0000  -0.680 0.0318  -0.278 0.0384  -0.936 0.0317   0.105 0.0266  -0.019 0.0275   0.267 0.0356
 2014 03 25 1200 2456742.0000  -0.682 0.0317  -0.281 0.0383  -0.937 0.0317   0.106 0.0265  -0.017 0.0274   0.267 0.0356
 2014 03 26 1200 2456743.0000  -0.683 0.0317  -0.284 0.0381  -0.937 0.0317   0.105 0.0265  -0.018 0.0274   0.264 0.0355
 2014 03 27 1200 2456744.0000  -0.685 0.0317  -0.286 0.0380  -0.939 0.0317   0.103 0.0265  -0.020 0.0274   0.263 0.0355
 2014 03 28 1200 2456745.0000  -0.687 0.0316  -0.287 0.0380  -0.941 0.0316   0.103 0.0265  -0.019 0.0274   0.261 0.0355
 2014 03 29 1200 2456746.0000  -0.688 0.0316  -0.290 0.0379  -0.942 0.0316   0.103 0.0265  -0.019 0.0274   0.258 0.0355
 2014 03 30 1200 2456747.0000  -0.690 0.0315  -0.292 0.0379  -0.945 0.0315   0.105 0.0265  -0.017 0.0273   0.259 0.0354
 2014 03 31 1200 2456748.0000  -0.693 0.0314  -0.294 0.0378  -0.948 0.0313   0.106 0.0264  -0.016 0.0273   0.259 0.0354
 2014 04 01 1200 2456749.0000  -0.695 0.0314  -0.297 0.0377  -0.950 0.0312   0.104 0.0264  -0.018 0.0273   0.257 0.0354
 2014 04 02 1200 2456750.0000  -0.699 0.0311  -0.300 0.0375  -0.953 0.0310   0.102 0.0264  -0.021 0.0272   0.254 0.0353
 2014 04 03 1200 2456751.0000  -0.702 0.0309  -0.303 0.0374  -0.957 0.0307   0.103 0.0263  -0.020 0.0271   0.253 0.0353
 2014 04 04 1200 2456752.0000  -0.706 0.0307  -0.308 0.0370  -0.961 0.0304   0.101 0.0263  -0.021 0.0271   0.251 0.0353
 2014 04 05 1200 2456753.0000  -0.709 0.0305  -0.313 0.0366  -0.963 0.0304   0.101 0.0263  -0.022 0.0271   0.250 0.0353
 2014 04 06 1200 2456754.0000  -0.714 0.0301  -0.319 0.0360  -0.967 0.0301   0.097 0.0261  -0.025 0.0270   0.246 0.0351
 2014 04 07 1200 2456755.0000  -0.718 0.0298  -0.323 0.0357  -0.972 0.0295   0.098 0.0261  -0.024 0.0270   0.247 0.0351
 2014 04 08 1200 2456756.0000  -0.720 0.0297  -0.325 0.0356  -0.974 0.0295   0.097 0.0261  -0.025 0.0270   0.246 0.0351
 2014 04 09 1200 2456757.0000  -0.722 0.0297  -0.328 0.0356  -0.976 0.0294   0.096 0.0261  -0.027 0.0270   0.245 0.0351
 2014 04 10 1200 2456758.0000  -0.726 0.0294  -0.332 0.0352  -0.979 0.0292   0.093 0.0260  -0.030 0.0269   0.242 0.0350
 2014 04 11 1200 2456759.0000  -0.728 0.0293  -0.335 0.0351  -0.981 0.0291   0.088 0.0256  -0.036 0.0264   0.238 0.0349
 2014 04 12 1200 2456760.0000  -0.732 0.0291  -0.339 0.0348  -0.984 0.0289   0.085 0.0255  -0.039 0.0262   0.237 0.0349
 2014 04 13 1200 2456761.0000  -0.735 0.0290  -0.342 0.0347  -0.987 0.0288   0.081 0.0252  -0.045 0.0258   0.233 0.0348
 2014 04 14 1200 2456762.0000  -0.738 0.0289  -0.346 0.0345  -0.990 0.0287   0.078 0.0251  -0.048 0.0256   0.231 0.0347
 2014 04 15 1200 2456763.0000  -0.742 0.0286  -0.350 0.0342  -0.993 0.0285   0.073 0.0247  -0.054 0.0251   0.227 0.0345
 2014 04 16 1200 2456764.0000  -0.742 0.0286  -0.349 0.0344  -0.994 0.0285   0.068 0.0248  -0.058 0.0251   0.219 0.0348
 2014 04 17 1200 2456765.0000  -0.740 0.0287  -0.344 0.0349  -0.994 0.0285   0.062 0.0245  -0.063 0.0247   0.210 0.0346
 2014 04 18 1200 2456766.0000  -0.742 0.0287  -0.345 0.0349  -0.996 0.0284   0.060 0.0245  -0.065 0.0247   0.208 0.0345
 2014 04 19 1200 2456767.0000  -0.739 0.0288  -0.343 0.0349  -0.993 0.0286   0.056 0.0245  -0.069 0.0247   0.201 0.0347
 2014 04 20 1200 2456768.0000  -0.739 0.0288  -0.343 0.0349  -0.992 0.0285   0.056 0.0245  -0.069 0.0247   0.200 0.0347
 2014 04 21 1200 2456769.0000  -0.742 0.0288  -0.347 0.0348  -0.994 0.0285   0.055 0.0245  -0.070 0.0247   0.197 0.0346
 2014 04 22 1200 2456770.0000  -0.743 0.0287  -0.347 0.0348  -0.995 0.0285   0.056 0.0245  -0.069 0.0247   0.198 0.0346
 2014 04 23 1200 2456771.0000  -0.751 0.0300  -0.357 0.0365  -1.002 0.0296   0.054 0.0245  -0.071 0.0247   0.195 0.0346
 2014 04 24 1200 2456772.0000  -0.753 0.0300  -0.360 0.0364  -1.004 0.0297   0.052 0.0247  -0.074 0.0250   0.191 0.0349
 2014 04 25 1200 2456773.0000  -0.756 0.0302  -0.364 0.0365  -1.006 0.0298   0.049 0.0249  -0.077 0.0253   0.190 0.0350
 2014 04 26 1200 2456774.0000  -0.759 0.0303  -0.369 0.0366  -1.007 0.0299   0.045 0.0249  -0.081 0.0253   0.183 0.0349
 2014 04 27 1200 2456775.0000  -0.761 0.0304  -0.373 0.0365  -1.008 0.0299   0.045 0.0249  -0.081 0.0253   0.184 0.0349
 2014 04 28 1200 2456776.0000  -0.762 0.0304  -0.376 0.0364  -1.008 0.0299   0.044 0.0249  -0.082 0.0253   0.185 0.0349
 2014 04 29 1200 2456777.0000  -0.763 0.0304  -0.378 0.0364  -1.009 0.0299   0.045 0.0249  -0.080 0.0253   0.188 0.0348
 2014 04 30 1200 2456778.0000  -0.768 0.0306  -0.385 0.0369  -1.014 0.0301   0.046 0.0249  -0.079 0.0252   0.190 0.0346
 2014 05 01 1200 2456779.0000  -0.770 0.0307  -0.388 0.0370  -1.017 0.0300   0.049 0.0248  -0.075 0.0251   0.195 0.0345
 2014 05 02 1200 2456780.0000  -0.771 0.0307  -0.390 0.0371  -1.017 0.0301   0.051 0.0247  -0.071 0.0250   0.194 0.0345
 2014 05 03 1200 2456781.0000  -0.771 0.0307  -0.388 0.0370  -1.017 0.0301   0.054 0.0248  -0.067 0.0251   0.198 0.0346
 2014 05 04 1200 2456782.0000  -0.770 0.0308  -0.384 0.0373  -1.016 0.0301   0.052 0.0247  -0.068 0.0250   0.197 0.0345
 2014 05 05 1200 2456783.0000  -0.770 0.0308  -0.383 0.0372  -1.019 0.0301   0.048 0.0244  -0.072 0.0248   0.193 0.0343
 2014 05 06 1200 2456784.0000  -0.772 0.0308  -0.383 0.0372  -1.021 0.0301   0.047 0.0244  -0.073 0.0248   0.191 0.0342
 2014 05 07 1200 2456785.0000  -0.772 0.0309  -0.381 0.0374  -1.021 0.0300   0.048 0.0244  -0.073 0.0248   0.192 0.0343
 2014 05 08 1200 2456786.0000  -0.775 0.0308  -0.384 0.0373  -1.024 0.0299   0.049 0.0244  -0.072 0.0248   0.193 0.0343
 2014 05 09 1200 2456787.0000  -0.778 0.0306  -0.384 0.0373  -1.028 0.0296   0.050 0.0244  -0.072 0.0248   0.193 0.0343
 2014 05 10 1200 2456788.0000  -0.779 0.0305  -0.385 0.0372  -1.029 0.0295   0.052 0.0244  -0.071 0.0248   0.196 0.0343
 2014 05 11 1200 2456789.0000  -0.780 0.0303  -0.389 0.0369  -1.030 0.0294   0.052 0.0244  -0.070 0.0248   0.195 0.0343
 2014 05 12 1200 2456790.0000  -0.783 0.0301  -0.391 0.0367  -1.033 0.0291   0.055 0.0243  -0.069 0.0247   0.197 0.0343
 2014 05 13 1200 2456791.0000  -0.785 0.0298  -0.394 0.0363  -1.035 0.0288   0.056 0.0244  -0.069 0.0247   0.198 0.0343
 2014 05 14 1200 2456792.0000  -0.786 0.0297  -0.394 0.0362  -1.036 0.0288   0.053 0.0241  -0.071 0.0245   0.194 0.0339
 2014 05 15 1200 2456793.0000  -0.786 0.0297  -0.392 0.0365  -1.036 0.0287   0.054 0.0241  -0.071 0.0245   0.194 0.0339
 2014 05 16 1200 2456794.0000  -0.789 0.0297  -0.395 0.0365  -1.039 0.0287   0.053 0.0241  -0.072 0.0245   0.194 0.0339
 2014 05 17 1200 2456795.0000  -0.792 0.0296  -0.399 0.0364  -1.042 0.0286   0.047 0.0233  -0.078 0.0237   0.186 0.0331
 2014 05 18 1200 2456796.0000  -0.795 0.0296  -0.402 0.0364  -1.046 0.0286   0.041 0.0226  -0.083 0.0231   0.178 0.0324
 2014 05 19 1200 2456797.0000  -0.798 0.0296  -0.405 0.0364  -1.047 0.0286   0.033 0.0212  -0.090 0.0219   0.167 0.0306
 2014 05 20 1200 2456798.0000  -0.802 0.0296  -0.410 0.0363  -1.050 0.0286   0.029 0.0207  -0.095 0.0214   0.160 0.0300
 2014 05 21 1200 2456799.0000  -0.800 0.0297  -0.407 0.0365  -1.049 0.0287   0.029 0.0207  -0.094 0.0215   0.160 0.0300
 2014 05 22 1200 2456800.0000  -0.800 0.0297  -0.407 0.0365  -1.049 0.0287   0.030 0.0208  -0.092 0.0216   0.160 0.0300
 2014 05 23 1200 2456801.0000  -0.799 0.0298  -0.408 0.0365  -1.047 0.0288   0.031 0.0208  -0.091 0.0216   0.161 0.0300
 2014 05 24 1200 2456802.0000  -0.796 0.0301  -0.406 0.0367  -1.043 0.0293   0.032 0.0209  -0.090 0.0217   0.162 0.0301
 2014 05 25 1200 2456803.0000  -0.798 0.0302  -0.409 0.0367  -1.044 0.0293   0.030 0.0207  -0.092 0.0216   0.158 0.0298
 2014 05 26 1200 2456804.0000  -0.797 0.0301  -0.409 0.0367  -1.043 0.0293   0.032 0.0208  -0.089 0.0217   0.160 0.0299
 2014 05 27 1200 2456805.0000  -0.799 0.0301  -0.412 0.0367  -1.044 0.0293   0.037 0.0211  -0.083 0.0220   0.164 0.0302
 2014 05 28 1200 2456806.0000  -0.798 0.0301  -0.415 0.0368  -1.042 0.0292   0.039 0.0213  -0.080 0.0223   0.166 0.0303
 2014 05 29 1200 2456807.0000  -0.798 0.0301  -0.414 0.0368  -1.041 0.0292   0.041 0.0214  -0.078 0.0223   0.169 0.0303
 2014 05 30 1200 2456808.0000  -0.801 0.0301  -0.419 0.0369  -1.043 0.0291   0.042 0.0214  -0.077 0.0223   0.169 0.0303
 2014 05 31 1200 2456809.0000  -0.800 0.0301  -0.417 0.0369  -1.041 0.0291   0.046 0.0214  -0.073 0.0224   0.173 0.0302
 2014 06 01 1200 2456810.0000  -0.798 0.0301  -0.417 0.0369  -1.039 0.0291   0.049 0.0213  -0.069 0.0223   0.175 0.0301
 2014 06 02 1200 2456811.0000  -0.801 0.0304  -0.421 0.0372  -1.041 0.0293   0.054 0.0214  -0.063 0.0225   0.179 0.0300
 2014 06 03 1200 2456812.0000  -0.805 0.0304  -0.425 0.0372  -1.044 0.0293   0.053 0.0214  -0.064 0.0225   0.176 0.0302
 2014 06 04 1200 2456813.0000  -0.809 0.0305  -0.430 0.0372  -1.047 0.0293   0.053 0.0214  -0.064 0.0224   0.175 0.0302
 2014 06 05 1200 2456814.0000  -0.811 0.0305  -0.432 0.0372  -1.048 0.0294   0.051 0.0213  -0.064 0.0224   0.172 0.0299
 2014 06 06 1200 2456815.0000  -0.814 0.0306  -0.434 0.0373  -1.051 0.0294   0.053 0.0213  -0.063 0.0224   0.172 0.0299
 2014 06 07 1200 2456816.0000  -0.817 0.0306  -0.439 0.0374  -1.054 0.0294   0.053 0.0213  -0.063 0.0224   0.172 0.0299
 2014 06 08 1200 2456817.0000  -0.820 0.0307  -0.441 0.0374  -1.058 0.0294   0.056 0.0211  -0.060 0.0223   0.176 0.0297
 2014 06 09 1200 2456818.0000  -0.824 0.0307  -0.445 0.0375  -1.061 0.0294   0.056 0.0211  -0.060 0.0223   0.176 0.0297
 2014 06 10 1200 2456819.0000  -0.827 0.0308  -0.446 0.0375  -1.065 0.0295   0.058 0.0211  -0.059 0.0223   0.178 0.0296
 2014 06 11 1200 2456820.0000  -0.834 0.0306  -0.451 0.0375  -1.072 0.0290   0.058 0.0211  -0.058 0.0223   0.178 0.0296
 2014 06 12 1200 2456821.0000  -0.839 0.0306  -0.456 0.0375  -1.077 0.0290   0.059 0.0211  -0.058 0.0223   0.178 0.0296
 2014 06 13 1200 2456822.0000  -0.847 0.0308  -0.462 0.0377  -1.086 0.0294   0.054 0.0212  -0.063 0.0224   0.174 0.0296
 2014 06 14 1200 2456823.0000  -0.855 0.0310  -0.470 0.0379  -1.093 0.0295   0.052 0.0213  -0.066 0.0224   0.174 0.0296
 2014 06 15 1200 2456824.0000  -0.862 0.0309  -0.478 0.0380  -1.101 0.0293   0.049 0.0213  -0.068 0.0225   0.172 0.0296
 2014 06 16 1200 2456825.0000  -0.868 0.0308  -0.484 0.0380  -1.107 0.0292   0.048 0.0212  -0.070 0.0224   0.171 0.0296
 2014 06 17 1200 2456826.0000  -0.875 0.0312  -0.493 0.0384  -1.113 0.0295   0.045 0.0214  -0.072 0.0226   0.168 0.0297
 2014 06 18 1200 2456827.0000  -0.881 0.0315  -0.501 0.0389  -1.118 0.0297   0.043 0.0215  -0.075 0.0226   0.166 0.0297
 2014 06 19 1200 2456828.0000  -0.885 0.0316  -0.506 0.0390  -1.121 0.0297   0.043 0.0215  -0.075 0.0226   0.166 0.0297
 2014 06 20 1200 2456829.0000  -0.889 0.0316  -0.510 0.0390  -1.125 0.0298   0.043 0.0215  -0.074 0.0226   0.166 0.0297
 2014 06 21 1200 2456830.0000  -0.895 0.0316  -0.515 0.0391  -1.130 0.0298   0.039 0.0210  -0.078 0.0223   0.162 0.0292
 2014 06 22 1200 2456831.0000  -0.900 0.0316  -0.522 0.0390  -1.134 0.0298   0.036 0.0211  -0.080 0.0223   0.155 0.0293
 2014 06 23 1200 2456832.0000  -0.906 0.0319  -0.527 0.0393  -1.140 0.0299   0.035 0.0212  -0.081 0.0224   0.154 0.0294
 2014 06 24 1200 2456833.0000  -0.912 0.0321  -0.535 0.0397  -1.144 0.0300   0.031 0.0214  -0.084 0.0226   0.150 0.0296
 2014 06 25 1200 2456834.0000  -0.917 0.0323  -0.542 0.0399  -1.148 0.0301   0.029 0.0217  -0.085 0.0227   0.144 0.0299
 2014 06 26 1200 2456835.0000  -0.921 0.0325  -0.548 0.0401  -1.150 0.0302   0.027 0.0217  -0.086 0.0228   0.141 0.0300
 2014 06 27 1200 2456836.0000  -0.921 0.0325  -0.547 0.0400  -1.150 0.0302   0.028 0.0217  -0.087 0.0228   0.143 0.0299
 2014 06 28 1200 2456837.0000  -0.921 0.0325  -0.548 0.0401  -1.150 0.0302   0.028 0.0217  -0.086 0.0228   0.140 0.0296
 2014 06 29 1200 2456838.0000  -0.921 0.0326  -0.551 0.0402  -1.149 0.0301   0.030 0.0217  -0.084 0.0228   0.142 0.0296
 2014 06 30 1200 2456839.0000  -0.919 0.0324  -0.549 0.0401  -1.146 0.0299   0.035 0.0220  -0.079 0.0231   0.146 0.0297
 2014 07 01 1200 2456840.0000  -0.919 0.0324  -0.551 0.0401  -1.144 0.0298   0.037 0.0221  -0.077 0.0231   0.149 0.0300
 2014 07 02 1200 2456841.0000  -0.922 0.0325  -0.555 0.0403  -1.145 0.0299   0.041 0.0225  -0.073 0.0235   0.155 0.0306
 2014 07 03 1200 2456842.0000  -0.923 0.0326  -0.555 0.0403  -1.146 0.0299   0.045 0.0230  -0.068 0.0239   0.159 0.0311
 2014 07 04 1200 2456843.0000  -0.928 0.0327  -0.561 0.0404  -1.150 0.0300   0.045 0.0230  -0.068 0.0239   0.159 0.0311
 2014 07 05 1200 2456844.0000  -0.932 0.0328  -0.566 0.0405  -1.154 0.0301   0.046 0.0230  -0.068 0.0239   0.159 0.0311
 2014 07 06 1200 2456845.0000  -0.935 0.0330  -0.569 0.0407  -1.157 0.0303   0.049 0.0227  -0.064 0.0237   0.163 0.0309
 2014 07 07 1200 2456846.0000  -0.938 0.0330  -0.569 0.0407  -1.160 0.0303   0.055 0.0231  -0.059 0.0240   0.169 0.0309
 2014 07 08 1200 2456847.0000  -0.945 0.0333  -0.574 0.0408  -1.167 0.0304   0.057 0.0232  -0.058 0.0242   0.170 0.0309
 2014 07 09 1200 2456848.0000  -0.952 0.0337  -0.581 0.0410  -1.174 0.0309   0.056 0.0232  -0.058 0.0242   0.168 0.0309
 2014 07 10 1200 2456849.0000  -0.960 0.0339  -0.586 0.0410  -1.182 0.0311   0.056 0.0232  -0.057 0.0241   0.165 0.0311
 2014 07 11 1200 2456850.0000  -0.966 0.0342  -0.591 0.0411  -1.188 0.0315   0.053 0.0232  -0.058 0.0241   0.160 0.0312
 2014 07 12 1200 2456851.0000  -0.974 0.0341  -0.598 0.0411  -1.196 0.0314   0.052 0.0232  -0.059 0.0241   0.159 0.0312
 2014 07 13 1200 2456852.0000  -0.980 0.0344  -0.603 0.0411  -1.202 0.0317   0.054 0.0232  -0.058 0.0241   0.161 0.0312
 2014 07 14 1200 2456853.0000  -0.988 0.0350  -0.608 0.0414  -1.208 0.0325   0.052 0.0232  -0.058 0.0241   0.158 0.0313
 2014 07 15 1200 2456854.0000  -0.993 0.0351  -0.615 0.0415  -1.213 0.0327   0.052 0.0232  -0.058 0.0241   0.159 0.0312
 2014 07 16 1200 2456855.0000  -1.000 0.0352  -0.624 0.0415  -1.219 0.0328   0.051 0.0231  -0.059 0.0240   0.155 0.0310
 2014 07 17 1200 2456856.0000  -1.008 0.0357  -0.636 0.0420  -1.226 0.0333   0.050 0.0231  -0.060 0.0240   0.154 0.0309
 2014 07 18 1200 2456857.0000  -1.017 0.0361  -0.650 0.0424  -1.231 0.0337   0.050 0.0231  -0.060 0.0240   0.153 0.0310
 2014 07 19 1200 2456858.0000  -1.025 0.0365  -0.659 0.0430  -1.239 0.0342   0.052 0.0232  -0.059 0.0241   0.155 0.0311
 2014 07 20 1200 2456859.0000  -1.032 0.0367  -0.671 0.0433  -1.246 0.0345   0.055 0.0230  -0.056 0.0240   0.157 0.0309
 2014 07 21 1200 2456860.0000  -1.038 0.0368  -0.682 0.0435  -1.250 0.0346   0.057 0.0231  -0.055 0.0240   0.161 0.0312
 2014 07 22 1200 2456861.0000  -1.045 0.0372  -0.690 0.0440  -1.257 0.0352   0.058 0.0231  -0.054 0.0241   0.161 0.0312
 2014 07 23 1200 2456862.0000  -1.053 0.0376  -0.701 0.0446  -1.264 0.0356   0.060 0.0232  -0.052 0.0242   0.163 0.0312
 2014 07 24 1200 2456863.0000  -1.057 0.0377  -0.706 0.0447  -1.268 0.0357   0.062 0.0233  -0.051 0.0242   0.164 0.0312
 2014 07 25 1200 2456864.0000  -1.062 0.0379  -0.712 0.0449  -1.271 0.0358   0.064 0.0232  -0.049 0.0242   0.165 0.0312
 2014 07 26 1200 2456865.0000  -1.069 0.0380  -0.723 0.0451  -1.275 0.0359   0.066 0.0235  -0.047 0.0245   0.168 0.0315
 2014 07 27 1200 2456866.0000  -1.076 0.0383  -0.734 0.0457  -1.279 0.0361   0.069 0.0233  -0.043 0.0243   0.171 0.0313
 2014 07 28 1200 2456867.0000  -1.082 0.0384  -0.743 0.0460  -1.283 0.0361   0.071 0.0234  -0.041 0.0244   0.175 0.0315
 2014 07 29 1200 2456868.0000  -1.087 0.0386  -0.749 0.0461  -1.286 0.0363   0.073 0.0234  -0.040 0.0244   0.178 0.0314
 2014 07 30 1200 2456869.0000  -1.088 0.0387  -0.749 0.0462  -1.287 0.0364   0.078 0.0229  -0.036 0.0240   0.183 0.0307
 2014 07 31 1200 2456870.0000  -1.094 0.0389  -0.756 0.0463  -1.293 0.0366   0.078 0.0229  -0.035 0.0240   0.184 0.0307
 2014 08 01 1200 2456871.0000  -1.095 0.0388  -0.756 0.0463  -1.294 0.0365   0.079 0.0229  -0.034 0.0240   0.184 0.0307
 2014 08 02 1200 2456872.0000  -1.097 0.0390  -0.758 0.0464  -1.296 0.0367   0.081 0.0229  -0.032 0.0240   0.184 0.0307
 2014 08 03 1200 2456873.0000  -1.103 0.0391  -0.764 0.0466  -1.302 0.0369   0.081 0.0229  -0.032 0.0240   0.184 0.0307
 2014 08 04 1200 2456874.0000  -1.107 0.0393  -0.769 0.0468  -1.305 0.0370   0.082 0.0229  -0.031 0.0240   0.185 0.0307
 2014 08 05 1200 2456875.0000  -1.115 0.0395  -0.775 0.0470  -1.313 0.0372   0.082 0.0229  -0.031 0.0240   0.183 0.0306
 2014 08 06 1200 2456876.0000  -1.120 0.0396  -0.781 0.0471  -1.318 0.0373   0.086 0.0233  -0.028 0.0243   0.188 0.0311
 2014 08 07 1200 2456877.0000  -1.123 0.0398  -0.782 0.0471  -1.321 0.0376   0.089 0.0237  -0.027 0.0245   0.194 0.0316
 2014 08 08 1200 2456878.0000  -1.132 0.0401  -0.790 0.0474  -1.329 0.0379   0.093 0.0240  -0.024 0.0246   0.202 0.0320
 2014 08 09 1200 2456879.0000  -1.137 0.0405  -0.793 0.0476  -1.336 0.0383   0.094 0.0241  -0.024 0.0246   0.206 0.0321
